,Name,Mode,True Positive,False Positive,False Negative,True Negative,True Event,Check event,Validations Number,Duration,Process time
503,2_093_1.mp4,3,15,4,0,0,a group of persons playing,a group of persons playing,19,65.0,83.25514769554138
504,4_109_1.mp4,3,0,0,0,0,a group of persons playing,a group of persons playing,0,116.96666666666668,116.84245991706848
505,4_110_1.mp4,3,2,1,12,11,a person running,a person running,26,19.966666666666665,40.18236899375916
506,3_090_1.mp4,3,0,4,0,6,a person running,a person running,10,19.986633333333334,29.0198917388916
507,3_093_1.mp4,3,17,1,0,0,a person running,a person running,18,35.00163333333333,51.24936079978943
508,4_092_1.mp4,3,1,0,0,0,a person running,a person running,1,9.966666666666669,10.663883447647097
509,2_066_1.mp4,3,25,0,7,0,a person running,a person running,32,20.0,46.81872248649597
510,4_101_1.mp4,3,0,0,7,2,a person running,a person running,9,23.966666666666665,30.763373374938965
511,2_094_1.mp4,3,0,4,0,1,a person running,a person running,5,120.0,128.70526814460754
512,1_068_1.mp4,3,9,3,0,0,a person running,a person running,12,14.981633333333331,25.21597409248352
513,3_104_1.mp4,3,17,1,0,1,a person running,a person running,19,24.991633333333333,41.64694118499756
514,3_094_1.mp4,3,9,7,0,3,a person running,a person running,19,24.991633333333333,41.70260310173035
515,1_077_1.mp4,3,9,5,0,0,a person running,a person running,14,16.983633333333334,28.85045957565308
516,4_087_1.mp4,3,0,0,0,0,a person running,a person running,0,15.966666666666669,15.768904447555542
517,2_075_1.mp4,3,0,0,1,0,a person running,a person running,1,15.0,16.454667806625366
518,4_090_1.mp4,3,0,1,0,0,a person running,a person running,1,9.966666666666669,10.64286732673645
519,2_085_1.mp4,3,1,3,0,0,a person running,a person running,4,10.0,13.699279069900513
520,3_085_1.mp4,3,4,2,0,0,a person running,a person running,6,19.986633333333334,25.588830947875977
521,4_088_1.mp4,3,3,0,0,0,a person running,a person running,3,13.966666666666669,16.233760118484497
522,1_096_1.mp4,3,0,0,0,0,a person running,a person running,0,9.976633333333334,10.26729965209961
523,4_080_1.mp4,3,17,2,0,0,a person running,a person running,19,21.966666666666665,36.56330895423889
524,1_070_1.mp4,3,32,0,0,0,a person running,a person running,32,14.981633333333331,41.30923056602478
525,4_078_1.mp4,3,6,0,0,0,a person running,a person running,6,9.966666666666669,14.529361963272097
526,4_104_1.mp4,3,2,1,1,3,a person running,a person running,7,5.966666666666667,11.349776029586792
527,2_073_1.mp4,3,2,14,0,1,a person running,a person running,17,45.0,60.56738471984863
528,4_112_1.mp4,3,6,0,3,1,a person running,a person running,10,11.966666666666669,19.75534701347351
529,2_095_1.mp4,3,21,0,0,0,a person running,a person running,21,15.0,32.73257040977478
530,3_077_1.mp4,3,45,1,0,0,a person running,a person running,46,29.99663333333333,68.64143443107605
531,2_064_1.mp4,3,0,1,0,0,a person running,a person running,1,15.0,16.416977643966675
532,1_079_1.mp4,3,1,0,0,0,a person running,a person running,1,14.981633333333331,16.198983430862427
533,4_102_1.mp4,3,3,0,4,7,a person running,a person running,14,9.966666666666669,20.76809859275818
534,3_103_1.mp4,3,11,0,0,0,a person running,a person running,11,14.981633333333331,24.590961456298828
535,3_097_1.mp4,3,16,1,0,0,a person running,a person running,17,24.991633333333333,39.87368488311768
536,1_095_1.mp4,3,1,0,0,0,a person running,a person running,1,13.980633333333332,15.250576496124268
537,3_087_1.mp4,3,16,1,4,1,a person running,a person running,22,19.986633333333334,38.80694127082825
538,4_113_1.mp4,3,0,4,0,4,a person running,a person running,8,16.966666666666665,23.15989470481873
539,3_075_1.mp4,3,3,0,0,0,a person running,a person running,3,30.2302,33.92172408103943
540,4_100_1.mp4,3,0,0,1,4,a person running,a person running,5,8.966666666666667,12.843482494354248
541,4_089_1.mp4,3,6,0,0,0,a person lying in the floor,a person lying in the floor,6,74.96666666666667,79.001229763031
542,2_080_1.mp4,3,1,0,0,0,a person lying in the floor,a person lying in the floor,1,60.0,63.51300978660584
543,3_092_1.mp4,3,1,0,0,0,a person lying in the floor,a person lying in the floor,1,70.03663333333334,73.94882297515869
544,1_091_1.mp4,3,0,4,0,0,a person lying in the floor,a person lying in the floor,4,45.011633333333336,49.53409481048584
545,3_099_1.mp4,3,1,0,0,0,a person lying in the floor,a person lying in the floor,1,55.02163333333333,58.07143831253052
546,1_078_1.mp4,3,23,2,0,0,a person lying in the floor,a person lying in the floor,25,40.00663333333333,61.52167701721192
547,4_094_1.mp4,3,2,0,0,0,a person lying in the floor,a person lying in the floor,2,53.96666666666667,55.32055926322937
548,3_086_1.mp4,3,20,1,0,1,a person lying in the floor,a person lying in the floor,22,90.05663333333334,111.83130502700806
549,1_084_1.mp4,3,25,0,0,0,a person lying in the floor,a person lying in the floor,25,40.00663333333333,61.46983933448792
550,2_069_1.mp4,3,19,3,0,0,a person chasing other person,a person chasing other person,22,25.0,43.905150175094604
551,1_082_1.mp4,3,4,0,0,0,a person chasing other person,a person chasing other person,4,14.981633333333331,18.696829557418823
552,3_093_1.mp4,3,13,1,0,0,a person chasing other person,a person chasing other person,14,35.00163333333333,47.961684465408325
553,2_071_1.mp4,3,5,2,0,0,a person chasing other person,a person chasing other person,7,30.0,37.02173662185669
554,3_080_1.mp4,3,7,0,0,0,a person chasing other person,a person chasing other person,7,29.99663333333333,36.85941004753113
555,4_101_1.mp4,3,7,2,0,0,a person chasing other person,a person chasing other person,9,23.966666666666665,30.88270902633667
556,4_108_1.mp4,3,2,0,0,0,a person chasing other person,a person chasing other person,2,11.966666666666669,13.49860429763794
557,4_107_1.mp4,3,4,0,0,0,a person chasing other person,a person chasing other person,4,24.966666666666665,27.868156909942627
558,4_114_1.mp4,3,17,0,0,0,a person chasing other person,a person chasing other person,17,11.933333333333334,25.103124141693115
559,3_096_1.mp4,3,7,2,0,0,a person chasing other person,a person chasing other person,9,14.981633333333331,23.261993646621704
560,1_073_1.mp4,3,6,0,0,0,a person chasing other person,a person chasing other person,6,14.981633333333331,20.235981464385983
561,3_091_1.mp4,3,4,5,0,0,a person chasing other person,a person chasing other person,9,19.986633333333334,28.338090658187863
562,4_083_1.mp4,3,0,0,0,0,a person chasing other person,a person chasing other person,0,19.966666666666665,19.730863571166992
563,2_078_1.mp4,3,0,0,0,0,a person chasing other person,a person chasing other person,0,15.0,15.701756238937378
564,2_077_1.mp4,3,12,1,0,0,a person chasing other person,a person chasing other person,13,12.0,23.17072987556457
565,1_087_1.mp4,3,5,2,0,0,a person chasing other person,a person chasing other person,7,16.983633333333334,23.264346599578857
566,2_088_1.mp4,3,0,0,0,0,a person chasing other person,a person chasing other person,0,22.0,22.91421151161194
567,1_085_1.mp4,3,13,0,0,0,a person chasing other person,a person chasing other person,13,110.07663333333332,123.71276807785034
568,2_083_1.mp4,3,0,2,0,0,a person chasing other person,a person chasing other person,2,95.0,100.69225311279295
569,1_092_1.mp4,3,9,0,1,0,a person jumping,a person jumping,10,14.981633333333331,23.573880672454838
570,2_089_1.mp4,3,6,0,0,0,a person jumping,a person jumping,6,35.0,41.44766998291016
571,3_100_1.mp4,3,18,8,3,0,a person jumping,a person jumping,29,19.986633333333334,44.46736454963684
572,4_089_1.mp4,3,8,1,0,13,a person falling,a person falling,22,74.96666666666667,91.54163002967834
573,2_080_1.mp4,3,1,0,19,24,a person falling,a person falling,44,60.0,98.59429168701172
574,1_090_1.mp4,3,2,0,0,0,a person falling,a person falling,2,14.981633333333331,17.027229070663452
575,1_078_1.mp4,3,13,0,0,13,a person falling,a person falling,26,40.00663333333333,62.317347049713135
576,3_086_1.mp4,3,15,0,5,34,a person falling,a person falling,54,90.05663333333334,138.03050756454468
577,2_074_1.mp4,3,7,0,14,3,a person falling,a person falling,24,35.0,55.90929341316223
578,1_084_1.mp4,3,1,0,0,0,a person falling,a person falling,1,40.00663333333333,41.8522675037384
579,4_106_1.mp4,3,38,1,0,0,a person guiding other person,a person guiding other person,39,23.966666666666665,54.0583233833313
580,3_098_1.mp4,3,16,10,0,0,a person guiding other person,a person guiding other person,26,50.01663333333333,73.20736598968506
581,4_097_1.mp4,3,30,1,0,0,a person guiding other person,a person guiding other person,31,23.066666666666663,47.193803787231445
582,1_089_1.mp4,3,98,0,0,0,a person guiding other person,a person guiding other person,98,29.99663333333333,110.00630402565002
583,2_087_1.mp4,3,24,7,0,0,a person guiding other person,a person guiding other person,31,25.0,51.2597291469574
584,4_095_1.mp4,3,5,4,0,0,a person stealing other person,a person stealing other person,9,13.966666666666669,20.905049800872803
585,1_082_1.mp4,3,4,0,0,0,a person stealing other person,a person stealing other person,4,14.981633333333331,18.734013080596924
586,4_084_1.mp4,3,0,0,0,0,a person stealing other person,a person stealing other person,0,14.966666666666669,14.76310420036316
587,2_071_1.mp4,3,1,0,3,0,a person stealing other person,a person stealing other person,4,30.0,34.598522901535034
588,3_080_1.mp4,3,1,0,3,0,a person stealing other person,a person stealing other person,4,29.99663333333333,34.41089701652527
589,4_108_1.mp4,3,0,0,0,0,a person stealing other person,a person stealing other person,0,11.966666666666669,11.939208269119264
590,3_081_1.mp4,3,0,0,1,0,a person stealing other person,a person stealing other person,1,29.69633333333333,31.60808897018433
591,3_091_1.mp4,3,3,0,0,2,a person stealing other person,a person stealing other person,5,19.986633333333334,25.283246994018555
592,4_083_1.mp4,3,0,0,0,0,a person stealing other person,a person stealing other person,0,19.966666666666665,19.862729787826535
593,2_078_1.mp4,3,0,0,0,0,a person stealing other person,a person stealing other person,0,15.0,15.881941318511965
594,2_070_1.mp4,3,2,1,1,1,a person stealing other person,a person stealing other person,5,20.0,25.277220726013184
595,3_088_1.mp4,3,5,1,1,6,a person throwing trash in the floor,a person throwing trash in the floor,13,19.986633333333334,32.00635051727295
596,1_080_1.mp4,3,2,9,0,3,a person throwing trash in the floor,a person throwing trash in the floor,14,14.981633333333331,27.16986632347107
597,1_076_1.mp4,3,23,21,0,2,a person throwing trash in the floor,a person throwing trash in the floor,46,14.981633333333331,54.339850425720215
598,2_072_1.mp4,3,8,22,2,12,a person throwing trash in the floor,a person throwing trash in the floor,44,15.0,52.5187885761261
599,3_074_1.mp4,3,0,3,0,36,a person throwing trash in the floor,a person throwing trash in the floor,39,19.986633333333334,53.8563346862793
600,4_103_1.mp4,3,2,1,39,7,a person throwing trash in the floor,a person throwing trash in the floor,49,17.966666666666665,56.08001732826233
601,3_082_1.mp4,3,25,16,0,34,a person throwing trash in the floor,a person throwing trash in the floor,75,29.99663333333333,91.75307869911194
602,2_092_1.mp4,3,9,23,1,5,a person throwing trash in the floor,a person throwing trash in the floor,38,15.0,46.69076752662659
603,1_074_1.mp4,3,21,31,0,9,a person throwing trash in the floor,a person throwing trash in the floor,61,14.981633333333331,64.90902972221375
604,3_095_1.mp4,3,4,18,19,30,a person throwing trash in the floor,a person throwing trash in the floor,71,24.991633333333333,83.64131021499634
605,3_084_1.mp4,3,14,1,3,7,a person throwing trash in the floor,a person throwing trash in the floor,25,24.391033333333333,45.647533893585205
606,1_086_1.mp4,3,12,40,7,9,a person throwing trash in the floor,a person throwing trash in the floor,68,24.991633333333333,81.30495047569275
607,4_099_1.mp4,3,0,2,1,6,a person tripping,a person tripping,9,24.966666666666665,32.090142488479614
608,4_087_1.mp4,3,7,0,1,0,a person tripping,a person tripping,8,15.966666666666669,22.076844930648804
609,2_081_1.mp4,3,3,0,3,0,a person tripping,a person tripping,6,17.0,22.674968719482425
610,2_082_1.mp4,3,0,0,1,5,a person tripping,a person tripping,6,45.0,52.05149531364441
611,4_098_1.mp4,3,15,5,20,0,a person tripping,a person tripping,40,19.966666666666665,51.10113024711609
612,4_085_1.mp4,3,6,5,7,1,a person stealing other person's pocket,a person stealing other person's pocket,19,13.966666666666669,29.341436624526978
613,3_083_1.mp4,3,1,0,0,1,a person stealing other person's pocket,a person stealing other person's pocket,2,19.986633333333334,22.81447577476501
614,1_075_1.mp4,3,2,0,0,0,a person stealing other person's pocket,a person stealing other person's pocket,2,14.981633333333331,17.160141229629517
615,4_086_1.mp4,3,14,6,1,4,a person stealing other person's pocket,a person stealing other person's pocket,25,15.966666666666669,38.87705397605896
616,4_076_1.mp4,4,22,0,0,0,a person riding a bicycle,a person riding a bicycle,22,13.966666666666669,13.79446530342102
617,3_106_1.mp4,4,25,0,24,0,a person riding a bicycle,a person riding a bicycle,49,14.981633333333331,15.572811365127563
618,1_067_1.mp4,4,21,0,0,0,a person riding a bicycle,a person riding a bicycle,21,9.976633333333334,10.275329828262327
619,1_066_1.mp4,4,22,0,3,0,a person riding a bicycle,a person riding a bicycle,25,14.981633333333331,15.373663187026978
620,2_096_1.mp4,4,35,0,4,0,a person riding a bicycle,a person riding a bicycle,39,15.0,15.55927276611328
621,4_077_1.mp4,4,26,0,3,0,a person riding a bicycle,a person riding a bicycle,29,10.966666666666669,10.894430875778198
622,3_105_1.mp4,4,24,0,27,0,a person riding a bicycle,a person riding a bicycle,51,20.053366666666665,20.795795917510983
623,2_067_1.mp4,4,24,64,5,57,a certain number of persons fighting,a certain number of persons fighting,150,25.0,25.959190130233765
624,4_082_1.mp4,4,81,0,73,31,a certain number of persons fighting,a certain number of persons fighting,185,30.966666666666665,30.716399669647217
625,3_079_1.mp4,4,87,51,21,110,a certain number of persons fighting,a certain number of persons fighting,269,45.011633333333336,46.813785791397095
626,2_065_1.mp4,4,50,10,81,129,a certain number of persons fighting,a certain number of persons fighting,270,45.0,46.51620125770569
627,1_081_1.mp4,4,26,6,0,1,a certain number of persons fighting,a certain number of persons fighting,33,12.979633333333334,13.331473350524902
628,3_089_1.mp4,4,56,1,60,37,a certain number of persons fighting,a certain number of persons fighting,154,29.99663333333333,31.124195098876957
629,1_088_1.mp4,4,88,50,72,56,a certain number of persons fighting,a certain number of persons fighting,266,45.011633333333336,46.054752588272095
630,2_068_1.mp4,4,39,9,72,90,a certain number of persons fighting,a certain number of persons fighting,210,35.0,36.28495502471924
631,1_071_1.mp4,4,28,20,37,34,a certain number of persons fighting,a certain number of persons fighting,119,19.986633333333334,20.536067724227905
632,4_079_1.mp4,4,63,52,60,34,a certain number of persons fighting,a certain number of persons fighting,209,34.96666666666667,34.686551332473755
633,3_076_1.mp4,4,101,17,74,106,a certain number of persons fighting,a certain number of persons fighting,298,49.78306666666667,51.695106506347656
634,2_081_1.mp4,4,5,2,80,15,a certain number of persons fighting,a certain number of persons fighting,102,17.0,17.663582801818848
635,1_072_1.mp4,4,103,12,14,3,a certain number of persons fighting,a certain number of persons fighting,132,24.991633333333333,25.66376566886902
636,2_077_1.mp4,4,28,23,6,15,a certain number of persons fighting,a certain number of persons fighting,72,12.0,12.515532732009888
637,4_096_1.mp4,4,46,6,34,51,a certain number of persons fighting,a certain number of persons fighting,137,22.966666666666665,22.88666272163391
638,2_076_1.mp4,4,15,7,49,78,a certain number of persons fighting,a certain number of persons fighting,149,25.0,25.920771837234497
639,4_103_1.mp4,4,61,33,8,5,a certain number of persons fighting,a certain number of persons fighting,107,17.966666666666665,17.855705738067627
640,1_083_1.mp4,4,18,0,19,39,a certain number of persons fighting,a certain number of persons fighting,76,14.981633333333331,15.372685194015505
641,4_105_1.mp4,4,37,2,62,80,a certain number of persons fighting,a certain number of persons fighting,181,34.96666666666667,34.499260902404785
642,2_086_1.mp4,4,90,47,90,73,a certain number of persons fighting,a certain number of persons fighting,300,50.0,51.80249285697937
643,3_078_1.mp4,4,44,160,7,88,a certain number of persons fighting,a certain number of persons fighting,299,50.01663333333333,52.10323119163513
644,4_081_1.mp4,4,32,52,21,14,a certain number of persons fighting,a certain number of persons fighting,119,19.966666666666665,19.790717363357544
645,3_095_1.mp4,4,34,75,35,5,a certain number of persons fighting,a certain number of persons fighting,149,24.991633333333333,25.963706254959103
646,1_069_1.mp4,4,109,0,61,58,a certain number of persons fighting,a certain number of persons fighting,228,40.00663333333333,40.917797327041626
647,2_084_1.mp4,4,38,25,27,30,a certain number of persons fighting,a certain number of persons fighting,120,20.0,20.711498737335205
648,1_086_1.mp4,4,36,38,30,45,a certain number of persons fighting,a certain number of persons fighting,149,24.991633333333333,25.63110089302063
649,2_079_1.mp4,4,50,4,22,44,a certain number of persons fighting,a certain number of persons fighting,120,20.0,20.816847324371334
650,4_093_1.mp4,4,73,26,41,9,a certain number of persons fighting,a certain number of persons fighting,149,24.966666666666665,24.770567893981934
651,1_094_1.mp4,4,134,51,106,98,a group of persons playing,a group of persons playing,389,65.03163333333333,67.32326102256775
652,3_101_1.mp4,4,36,0,554,279,a group of persons playing,a group of persons playing,869,145.07826666666668,150.8856213092804
653,4_111_1.mp4,4,19,9,234,127,a group of persons playing,a group of persons playing,389,64.96666666666667,64.74326038360596
654,3_102_1.mp4,4,199,91,63,126,a group of persons playing,a group of persons playing,479,80.04663333333333,83.20890307426453
655,2_090_1.mp4,4,2,0,524,554,a group of persons playing,a group of persons playing,1080,180.0,187.0461401939392
656,1_093_1.mp4,4,123,32,408,336,a group of persons playing,a group of persons playing,899,150.11663333333334,154.0423424243927
657,2_093_1.mp4,4,21,4,239,126,a group of persons playing,a group of persons playing,390,65.0,67.73618483543396
658,4_109_1.mp4,4,4,0,445,252,a group of persons playing,a group of persons playing,701,116.96666666666668,116.70903944969176
659,4_110_1.mp4,4,20,7,15,71,a person running,a person running,113,19.966666666666665,20.00316286087036
660,3_090_1.mp4,4,0,0,29,84,a person running,a person running,113,19.986633333333334,20.88664436340332
661,3_093_1.mp4,4,13,0,54,136,a person running,a person running,203,35.00163333333333,36.3980073928833
662,4_092_1.mp4,4,0,0,34,19,a person running,a person running,53,9.966666666666669,9.88574719429016
663,2_066_1.mp4,4,34,0,47,33,a person running,a person running,114,20.0,20.946592330932617
664,4_101_1.mp4,4,5,0,71,61,a person running,a person running,137,23.966666666666665,23.785069704055783
665,2_094_1.mp4,4,0,1,35,678,a person running,a person running,714,120.0,124.54545497894289
666,1_068_1.mp4,4,9,0,22,41,a person running,a person running,72,14.981633333333331,15.396127939224243
667,3_104_1.mp4,4,0,0,68,75,a person running,a person running,143,24.991633333333333,25.99774527549744
668,3_094_1.mp4,4,5,0,34,104,a person running,a person running,143,24.991633333333333,26.05927586555481
669,1_077_1.mp4,4,0,0,24,58,a person running,a person running,82,16.983633333333334,17.335362195968628
670,4_087_1.mp4,4,0,0,53,36,a person running,a person running,89,15.966666666666669,15.723366737365724
671,2_075_1.mp4,4,6,0,26,52,a person running,a person running,84,15.0,15.572327136993408
672,4_090_1.mp4,4,7,1,16,29,a person running,a person running,53,9.966666666666669,9.843513488769531
673,2_085_1.mp4,4,0,0,18,36,a person running,a person running,54,10.0,10.427097082138062
674,3_085_1.mp4,4,0,0,25,88,a person running,a person running,113,19.986633333333334,20.620951890945435
675,4_088_1.mp4,4,0,0,30,47,a person running,a person running,77,13.966666666666669,13.846042394638062
676,1_096_1.mp4,4,0,0,18,13,a person running,a person running,31,9.976633333333334,10.222806215286257
677,4_080_1.mp4,4,18,2,56,49,a person running,a person running,125,21.966666666666665,21.761712551116943
678,1_070_1.mp4,4,32,0,8,29,a person running,a person running,69,14.981633333333331,15.380564212799072
679,4_078_1.mp4,4,11,0,16,26,a person running,a person running,53,9.966666666666669,9.872217893600464
680,4_104_1.mp4,4,8,4,8,9,a person running,a person running,29,5.966666666666667,5.909160852432251
681,2_073_1.mp4,4,0,0,28,236,a person running,a person running,264,45.0,46.595956325531006
682,4_112_1.mp4,4,0,2,27,36,a person running,a person running,65,11.966666666666669,11.965452909469604
683,2_095_1.mp4,4,25,0,22,37,a person running,a person running,84,15.0,15.5571928024292
684,3_077_1.mp4,4,34,1,37,101,a person running,a person running,173,29.99663333333333,31.18482446670532
685,2_064_1.mp4,4,0,0,38,46,a person running,a person running,84,15.0,15.609233140945436
686,1_079_1.mp4,4,0,0,32,1,a person running,a person running,33,14.981633333333331,15.322654008865356
687,4_102_1.mp4,4,0,4,22,27,a person running,a person running,53,9.966666666666669,9.905307531356812
688,3_103_1.mp4,4,3,0,21,59,a person running,a person running,83,14.981633333333331,15.639204740524292
689,3_097_1.mp4,4,15,0,30,98,a person running,a person running,143,24.991633333333333,25.927769660949707
690,1_095_1.mp4,4,0,0,28,13,a person running,a person running,41,13.980633333333332,14.356422424316406
691,3_087_1.mp4,4,18,1,19,75,a person running,a person running,113,19.986633333333334,20.78868508338928
692,4_113_1.mp4,4,0,6,55,34,a person running,a person running,95,16.966666666666665,16.953158378601074
693,3_075_1.mp4,4,10,0,27,138,a person running,a person running,175,30.2302,31.354308366775516
694,4_100_1.mp4,4,6,3,19,19,a person running,a person running,47,8.966666666666667,8.910102605819702
695,4_089_1.mp4,4,11,5,138,289,a person lying in the floor,a person lying in the floor,443,74.96666666666667,74.157217502594
696,2_080_1.mp4,4,4,0,208,142,a person lying in the floor,a person lying in the floor,354,60.0,62.443471908569336
697,3_092_1.mp4,4,1,0,191,221,a person lying in the floor,a person lying in the floor,413,70.03663333333334,72.82321166992188
698,1_091_1.mp4,4,4,4,213,38,a person lying in the floor,a person lying in the floor,259,45.011633333333336,46.04179930686951
699,3_099_1.mp4,4,1,0,259,63,a person lying in the floor,a person lying in the floor,323,55.02163333333333,56.96696949005127
700,1_078_1.mp4,4,32,16,98,87,a person lying in the floor,a person lying in the floor,233,40.00663333333333,41.01336860656738
701,4_094_1.mp4,4,3,0,269,45,a person lying in the floor,a person lying in the floor,317,53.96666666666667,53.62062525749207
702,3_086_1.mp4,4,32,6,108,387,a person lying in the floor,a person lying in the floor,533,90.05663333333334,93.65884685516356
703,1_084_1.mp4,4,41,0,126,36,a person lying in the floor,a person lying in the floor,203,40.00663333333333,40.98259353637695
704,2_069_1.mp4,4,17,0,61,66,a person chasing other person,a person chasing other person,144,25.0,25.923688411712646
705,1_082_1.mp4,4,8,0,23,24,a person chasing other person,a person chasing other person,55,14.981633333333331,15.416027545928957
706,3_093_1.mp4,4,13,0,54,136,a person chasing other person,a person chasing other person,203,35.00163333333333,36.25039577484131
707,2_071_1.mp4,4,1,0,71,102,a person chasing other person,a person chasing other person,174,30.0,31.00654149055481
708,3_080_1.mp4,4,8,0,40,112,a person chasing other person,a person chasing other person,160,29.99663333333333,30.896727561950684
709,4_101_1.mp4,4,5,0,71,61,a person chasing other person,a person chasing other person,137,23.966666666666665,23.73610591888428
710,4_108_1.mp4,4,1,0,33,31,a person chasing other person,a person chasing other person,65,11.966666666666669,11.86085820198059
711,4_107_1.mp4,4,5,0,40,98,a person chasing other person,a person chasing other person,143,24.966666666666665,24.67016863822937
712,4_114_1.mp4,4,14,2,41,8,a person chasing other person,a person chasing other person,65,11.933333333333334,11.85594916343689
713,3_096_1.mp4,4,5,0,32,46,a person chasing other person,a person chasing other person,83,14.981633333333331,15.540236949920654
714,1_073_1.mp4,4,6,0,16,0,a person chasing other person,a person chasing other person,22,14.981633333333331,15.296064138412476
715,3_091_1.mp4,4,0,0,34,79,a person chasing other person,a person chasing other person,113,19.986633333333334,20.88627815246582
716,4_083_1.mp4,4,1,0,75,35,a person chasing other person,a person chasing other person,111,19.966666666666665,19.69701623916626
717,2_078_1.mp4,4,3,0,27,54,a person chasing other person,a person chasing other person,84,15.0,15.5877525806427
718,2_077_1.mp4,4,13,1,15,37,a person chasing other person,a person chasing other person,66,12.0,12.464354991912842
719,1_087_1.mp4,4,0,0,28,67,a person chasing other person,a person chasing other person,95,16.983633333333334,17.362998723983765
720,2_088_1.mp4,4,0,0,50,76,a person chasing other person,a person chasing other person,126,22.0,22.763055324554443
721,1_085_1.mp4,4,13,0,288,165,a person chasing other person,a person chasing other person,466,110.07663333333332,112.49965929985046
722,2_083_1.mp4,4,5,0,232,327,a person chasing other person,a person chasing other person,564,95.0,98.3971643447876
723,1_092_1.mp4,4,10,0,23,36,a person jumping,a person jumping,69,14.981633333333331,15.28892707824707
724,2_089_1.mp4,4,1,2,110,91,a person jumping,a person jumping,204,35.0,36.39615416526794
725,3_100_1.mp4,4,6,2,70,35,a person jumping,a person jumping,113,19.986633333333334,20.738417863845825
726,4_089_1.mp4,4,18,20,131,274,a person falling,a person falling,443,74.96666666666667,74.3034188747406
727,2_080_1.mp4,4,31,39,181,103,a person falling,a person falling,354,60.0,62.36957597732544
728,1_090_1.mp4,4,1,0,32,35,a person falling,a person falling,68,14.981633333333331,15.248320817947388
729,1_078_1.mp4,4,9,21,121,82,a person falling,a person falling,233,40.00663333333333,40.95131850242615
730,3_086_1.mp4,4,26,65,114,328,a person falling,a person falling,533,90.05663333333334,93.3248598575592
731,2_074_1.mp4,4,35,13,97,59,a person falling,a person falling,204,35.0,36.353872299194336
732,1_084_1.mp4,4,11,0,156,36,a person falling,a person falling,203,40.00663333333333,40.85106801986694
733,4_106_1.mp4,4,46,7,24,60,a person guiding other person,a person guiding other person,137,23.966666666666665,23.746784925460812
734,3_098_1.mp4,4,22,14,73,184,a person guiding other person,a person guiding other person,293,50.01663333333333,51.80831098556519
735,4_097_1.mp4,4,42,1,89,0,a person guiding other person,a person guiding other person,132,23.066666666666663,22.851188898086548
736,1_089_1.mp4,4,101,0,14,10,a person guiding other person,a person guiding other person,125,29.99663333333333,30.64650058746338
737,2_087_1.mp4,4,20,11,30,83,a person guiding other person,a person guiding other person,144,25.0,25.98504519462585
738,4_095_1.mp4,4,1,0,29,47,a person stealing other person,a person stealing other person,77,13.966666666666669,13.96077036857605
739,1_082_1.mp4,4,2,0,29,24,a person stealing other person,a person stealing other person,55,14.981633333333331,15.433420896530151
740,4_084_1.mp4,4,0,0,30,51,a person stealing other person,a person stealing other person,81,14.966666666666669,14.689699649810793
741,2_071_1.mp4,4,0,0,72,102,a person stealing other person,a person stealing other person,174,30.0,31.065294981002808
742,3_080_1.mp4,4,1,0,47,112,a person stealing other person,a person stealing other person,160,29.99663333333333,30.923287630081177
743,4_108_1.mp4,4,0,0,34,31,a person stealing other person,a person stealing other person,65,11.966666666666669,11.899035215377808
744,3_081_1.mp4,4,0,0,37,87,a person stealing other person,a person stealing other person,124,29.69633333333333,30.597330808639526
745,3_091_1.mp4,4,0,0,34,79,a person stealing other person,a person stealing other person,113,19.986633333333334,20.923139572143555
746,4_083_1.mp4,4,0,0,76,35,a person stealing other person,a person stealing other person,111,19.966666666666665,19.70114541053772
747,2_078_1.mp4,4,2,0,28,54,a person stealing other person,a person stealing other person,84,15.0,15.640419244766235
748,2_070_1.mp4,4,1,0,22,91,a person stealing other person,a person stealing other person,114,20.0,20.71383786201477
749,3_088_1.mp4,4,4,6,11,92,a person throwing trash in the floor,a person throwing trash in the floor,113,19.986633333333334,20.784045219421387
750,1_080_1.mp4,4,0,10,10,24,a person throwing trash in the floor,a person throwing trash in the floor,44,14.981633333333331,15.3109929561615
751,1_076_1.mp4,4,23,23,2,2,a person throwing trash in the floor,a person throwing trash in the floor,50,14.981633333333331,15.296707391738892
752,2_072_1.mp4,4,18,34,12,20,a person throwing trash in the floor,a person throwing trash in the floor,84,15.0,15.555959939956663
753,3_074_1.mp4,4,0,39,8,66,a person throwing trash in the floor,a person throwing trash in the floor,113,19.986633333333334,20.791553735733032
754,4_103_1.mp4,4,41,10,28,22,a person throwing trash in the floor,a person throwing trash in the floor,101,17.966666666666665,17.84604573249817
755,3_082_1.mp4,4,25,51,0,97,a person throwing trash in the floor,a person throwing trash in the floor,173,29.99663333333333,30.98747754096985
756,2_092_1.mp4,4,10,31,0,43,a person throwing trash in the floor,a person throwing trash in the floor,84,15.0,15.668471336364746
757,1_074_1.mp4,4,21,38,0,7,a person throwing trash in the floor,a person throwing trash in the floor,66,14.981633333333331,15.331506252288818
758,3_095_1.mp4,4,26,51,43,23,a person throwing trash in the floor,a person throwing trash in the floor,143,24.991633333333333,25.9512631893158
759,3_084_1.mp4,4,18,7,14,101,a person throwing trash in the floor,a person throwing trash in the floor,140,24.391033333333333,25.145517110824585
760,1_086_1.mp4,4,22,49,44,28,a person throwing trash in the floor,a person throwing trash in the floor,143,24.991633333333333,25.53794765472412
